date,sector,finance_adjusted_sentiment_index,lagged_finance_adjusted_sentiment,rolling_lagged_finance_sentiment
2020-01-21,Industrials,0.11137199999999998,0.2644166666666667,0.08162673776455028
2020-01-21,Materials,0.026857500000000006,0.34726666666666667,0.09513144675925926
2020-01-21,RealEstate,0.10162222222222221,0.22465000000000002,0.0775404861111111
2020-01-21,Tech,0.03404666666666669,0.07929434565434566,0.11683394695929071
2020-01-21,Utilities,0.18314,0.1613168888888889,0.18154637268518517
2020-01-22,Comm,0.18275,-0.004008333333333329,0.1000767445054945
2020-01-22,Consumer,0.09575990476190477,0.07898704545454546,0.0913309568829863
2020-01-22,Energy,0.14459166666666667,0.15043142857142858,0.10490962710096921
2020-01-22,Financials,0.02551666666666667,0.20158333333333336,0.17043107138160984
2020-01-22,Healthcare,0.10670104166666666,0.10457404761904762,0.19507611813186815
2020-01-22,Industrials,-0.020185714285714283,0.11137199999999998,0.08391483485958486
2020-01-22,Materials,-0.09949999999999999,0.026857500000000006,0.0898796047008547
2020-01-22,RealEstate,0.02466666666666667,0.10162222222222221,0.07939292735042734
2020-01-22,Tech,0.19777,0.03404666666666669,0.11046569462908887
2020-01-22,Utilities,0.15960729166666665,0.18314,0.1816689594017094
2020-01-23,Comm,0.1815025714285714,0.18275,0.10598197704081633
2020-01-23,Consumer,0.13998566666666665,0.09575990476190477,0.09164731030290905
2020-01-23,Energy,0.05137333333333331,0.14459166666666667,0.10774405849851902
2020-01-23,Financials,0.04147000000000001,0.02551666666666667,0.16008004247339963
2020-01-23,Healthcare,0.031782222222222226,0.10670104166666666,0.18876361267006803
2020-01-23,Industrials,0.03342261904761905,-0.020185714285714283,0.07647908134920635
2020-01-23,Materials,0.09906999999999999,-0.09949999999999999,0.07635249007936508
2020-01-23,RealEstate,0.314,0.02466666666666667,0.07548390873015873
2020-01-23,Tech,0.036525555555555554,0.19777,0.1167017164412968
2020-01-23,Utilities,-0.009291666666666663,0.15960729166666665,0.18009312599206348
2020-01-24,Comm,0.14189689393939392,0.1815025714285714,0.11101668333333332
2020-01-24,Consumer,0.08210012820512821,0.13998566666666665,0.09486986739382622
2020-01-24,Energy,0.193695,0.05137333333333331,0.10398601015417332
2020-01-24,Financials,-0.039200000000000006,0.04147000000000001,0.1521727063085063
2020-01-24,Healthcare,0.23277866666666663,0.031782222222222226,0.17829818664021166
2020-01-24,Industrials,0.09224222222222223,0.03342261904761905,0.07360865052910052
2020-01-24,Materials,0.16281333333333334,0.09906999999999999,0.07786699074074074
2020-01-24,RealEstate,0.11696666666666668,0.314,0.09138498148148148
2020-01-24,Tech,0.07835913978494624,0.036525555555555554,0.11135663904891405
2020-01-24,Utilities,0.21469270588235295,-0.009291666666666663,0.16746747314814814
2020-01-27,Comm,-0.04177954545454546,0.14189689393939392,0.11294669649621211
2020-01-27,Consumer,0.04377444444444445,0.08210012820512821,0.09407175869453259
2020-01-27,Energy,0.04932833333333333,0.193695,0.10959282201953749
2020-01-27,Financials,-0.0015777777777777752,-0.039200000000000006,0.14021191216422466
2020-01-27,Healthcare,0.2816822222222222,0.23277866666666663,0.1817032166418651
2020-01-27,Industrials,0.06335666666666666,0.09224222222222223,0.07477324875992064
2020-01-27,Materials,-0.0005916666666666674,0.16281333333333334,0.08317613715277777
2020-01-27,RealEstate,0.09510000000000002,0.11696666666666668,0.09298383680555555
2020-01-27,Tech,-0.1700205,0.07835913978494624,0.10929429534491605
2020-01-27,Utilities,0.0040595238095238115,0.21469270588235295,0.17041905019403594
2020-01-28,Comm,0.05594750000000001,-0.04177954545454546,0.10384515285204991
2020-01-28,Consumer,0.05230214285714285,0.04377444444444445,0.09111309315040976
2020-01-28,Energy,0.25825,0.04932833333333333,0.10604785209681959
2020-01-28,Financials,0.15987500000000002,-0.0015777777777777752,0.1318713421676363
2020-01-28,Healthcare,0.20141166666666668,0.2816822222222222,0.18758433461718022
2020-01-28,Industrials,0.0039031249999999934,0.06335666666666666,0.07410168510737629
2020-01-28,Materials,0.17269166666666666,-0.0005916666666666674,0.07824861928104576
2020-01-28,RealEstate,0.14298333333333335,0.09510000000000002,0.09310831699346404
2020-01-28,Tech,0.0008519230769230696,-0.1700205,0.09286401326580335
2020-01-28,Utilities,0.033675,0.0040595238095238115,0.16063319570082935
2020-01-29,Comm,0.33025125,0.05594750000000001,0.10118417213804715
2020-01-29,Consumer,0.012840761904761902,0.05230214285714285,0.08895692924522827
2020-01-29,Energy,0.023745833333333338,0.25825,0.11450352698032962
2020-01-29,Financials,0.16730625000000002,0.15987500000000002,0.13342710093610094
2020-01-29,Healthcare,0.14910866666666667,0.20141166666666668,0.18835251973104059
2020-01-29,Industrials,0.016990833333333333,0.0039031249999999934,0.07020176510141093
2020-01-29,Materials,0.11496904761904762,0.17269166666666666,0.08349545524691358
2020-01-29,RealEstate,0.16963333333333333,0.14298333333333335,0.0958791512345679
2020-01-29,Tech,0.1568375,0.0008519230769230696,0.08775223047753222
2020-01-29,Utilities,0.18183125,0.033675,0.15357996260633883
2020-01-30,Comm,-0.010812499999999996,0.33025125,0.1132403341307815
2020-01-30,Consumer,0.05250723809523809,0.012840761904761902,0.08495081517467741
2020-01-30,Energy,0.1423595238095238,0.023745833333333338,0.10972680626206666
2020-01-30,Financials,0.04122777777777777,0.16730625000000002,0.1352102140447272
2020-01-30,Healthcare,0.18030353535353535,0.14910866666666667,0.18628705378028407
2020-01-30,Industrials,0.13516666666666666,0.016990833333333333,0.06740118974519632
2020-01-30,Materials,-0.04511538461538462,0.11496904761904762,0.08515196010860485
2020-01-30,RealEstate,0.06341333333333335,0.16963333333333333,0.09976095029239766
2020-01-30,Tech,-0.03081666666666666,0.1568375,0.0913882972945042
2020-01-30,Utilities,0.23523166666666667,0.18183125,0.1550668724691631
2020-01-31,Comm,-0.22890227272727273,-0.010812499999999996,0.10703769242424241
2020-01-31,Consumer,0.040436616161616167,0.05250723809523809,0.08332863632070545
2020-01-31,Energy,0.0880004761904762,0.1423595238095238,0.1113584421394395
2020-01-31,Financials,0.12318928571428572,0.04122777777777777,0.13051109223137974
2020-01-31,Healthcare,0.2786558333333333,0.18030353535353535,0.1859878778589466
2020-01-31,Industrials,0.08770900000000001,0.13516666666666666,0.07078946359126984
2020-01-31,Materials,0.002206666666666666,-0.04511538461538462,0.07863859287240538
2020-01-31,RealEstate,0.26709999999999995,0.06341333333333335,0.09794356944444445
2020-01-31,Tech,0.22499861111111114,-0.03081666666666666,0.08527804909644568
2020-01-31,Utilities,0.14981666666666665,0.23523166666666667,0.1590751121790383
2020-02-03,Comm,0.13704750000000002,-0.22890227272727273,0.09104055122655122
2020-02-03,Consumer,0.16272545454545456,0.040436616161616167,0.08128615917027261
2020-02-03,Energy,0.05464910256410256,0.0880004761904762,0.11024615804663172
2020-02-03,Financials,0.11248749999999999,0.12318928571428572,0.13016243477818476
2020-02-03,Healthcare,0.1260975499231951,0.2786558333333333,0.19040063764344123
2020-02-03,Industrials,0.10433133333333333,0.08770900000000001,0.07159515580120937
2020-02-03,Materials,0.1998375,0.002206666666666666,0.07499897733879876
2020-02-03,RealEstate,0.095,0.26709999999999995,0.10599863756613757
2020-02-03,Tech,0.10095,0.22499861111111114,0.09193140919238212
2020-02-03,Utilities,0.2786791666666667,0.14981666666666665,0.1586342338213063
2020-02-04,Comm,0.127079,0.13704750000000002,0.09756662265512266
2020-02-04,Consumer,0.15772409090909092,0.16272545454545456,0.08903499033910378
2020-02-04,Energy,0.12015777777777778,0.05464910256410256,0.11284849626396995
2020-02-04,Financials,0.3566375,0.11248749999999999,0.1355189823972324
2020-02-04,Healthcare,0.23462916666666667,0.1260975499231951,0.1964052828778791
2020-02-04,Industrials,0.21298125,0.10433133333333333,0.07656331453136811
2020-02-04,Materials,0.09388750000000001,0.1998375,0.08451504876737019
2020-02-04,RealEstate,0.08039583333333335,0.095,0.11052244708994709
2020-02-04,Tech,0.0807191111111111,0.10095,0.09673855204952497
2020-02-04,Utilities,0.17331249999999998,0.2786791666666667,0.1719046703292428
2020-02-05,Comm,-0.015672916666666665,0.127079,0.09905111018346731
2020-02-05,Consumer,0.021336342592592587,0.15772409090909092,0.10122708083590858
2020-02-05,Energy,0.5159990476190476,0.12015777777777778,0.11552022518222518
2020-02-05,Financials,-0.2386666666666667,0.3566375,0.1480898384063027
2020-02-05,Healthcare,0.16486785714285715,0.23462916666666667,0.19654118423842332
2020-02-05,Industrials,0.08364833333333332,0.21298125,0.08784131056311414
2020-02-05,Materials,0.07294999999999999,0.09388750000000001,0.08218915591022734
2020-02-05,RealEstate,0.025000000000000005,0.08039583333333335,0.11425153439153438
2020-02-05,Tech,0.108053125,0.0807191111111111,0.0964982631228432
2020-02-05,Utilities,0.04657,0.17331249999999998,0.16990764651971899
2020-02-06,Comm,0.07656857142857143,-0.015672916666666665,0.08985616970727685
2020-02-06,Consumer,0.16929583333333334,0.021336342592592587,0.09700056213583595
2020-02-06,Energy,0.23719583333333336,0.5159990476190476,0.13603820291877436
2020-02-06,Financials,0.2760653333333333,-0.2386666666666667,0.12430066380312808
2020-02-06,Healthcare,0.24267546153846156,0.16486785714285715,0.1881358441023689
2020-02-06,Industrials,-0.0212,0.08364833333333332,0.08802337405517763
2020-02-06,Materials,0.08470694444444445,0.07294999999999999,0.08868748924356067
2020-02-06,RealEstate,0.297475,0.025000000000000005,0.10760074074074073
2020-02-06,Tech,0.30081694444444446,0.108053125,0.10226825320220828
2020-02-06,Utilities,0.21061666666666667,0.04657,0.17099133699590946
2020-02-07,Comm,0.034719999999999994,0.07656857142857143,0.07927636623033052
2020-02-07,Consumer,0.20191874999999998,0.16929583333333334,0.09796281610408993
2020-02-07,Energy,0.225953,0.23719583333333336,0.14281393043200186
2020-02-07,Financials,0.06470555555555556,0.2760653333333333,0.1308740130094773
2020-02-07,Healthcare,0.2764868686868687,0.24267546153846156,0.19422019941372418
2020-02-07,Industrials,-0.0002499999999999947,-0.0212,0.08547626521164021
2020-02-07,Materials,0.029511111111111113,0.08470694444444445,0.08618464532821675
2020-02-07,RealEstate,0.017500000000000005,0.297475,0.12009955026455027
2020-02-07,Tech,0.19483238095238095,0.30081694444444446,0.11578313320976685
2020-02-07,Utilities,0.19746875,0.21061666666666667,0.14926355921813167
2020-02-10,Comm,0.1205,0.034719999999999994,0.07143672337318765
2020-02-10,Consumer,0.00296190476190476,0.20191874999999998,0.10381209331497426
2020-02-10,Energy,0.06332666666666667,0.225953,0.15387716852723995
2020-02-10,Financials,0.25379444444444443,0.06470555555555556,0.11136713470259897
2020-02-10,Healthcare,0.03092916666666666,0.2764868686868687,0.19459417728770206
2020-02-10,Industrials,0.11472916666666667,-0.0002499999999999947,0.08384561517384732
2020-02-10,Materials,0.24297999999999997,0.029511111111111113,0.09245184109541253
2020-02-10,RealEstate,0.1257,0.017500000000000005,0.12573288359788362
2020-02-10,Tech,0.18248000000000003,0.19483238095238095,0.12020643111226119
2020-02-10,Utilities,0.17014375000000004,0.19746875,0.1461398489006714
2020-02-11,Comm,-0.025286176470588215,0.1205,0.06921386623033052
2020-02-11,Consumer,0.05487366666666667,0.00296190476190476,0.0902360199967581
2020-02-11,Energy,0.09715885714285713,0.06332666666666667,0.15145177170184315
2020-02-11,Financials,0.3397160714285714,0.25379444444444443,0.11092261618408046
2020-02-11,Healthcare,0.0035305555555555554,0.03092916666666666,0.18738233866336343
2020-02-11,Industrials,0.002970833333333339,0.11472916666666667,0.0879890675547997
2020-02-11,Materials,0.13126133333333334,0.24297999999999997,0.10179057125414268
2020-02-11,RealEstate,0.0915825396825397,0.1257,0.13171859788359788
2020-02-11,Tech,0.06360993506493508,0.18248000000000003,0.1239774893133194
2020-02-11,Utilities,0.23248630952380955,0.17014375000000004,0.15030145604352854
2020-02-12,Comm,0.16409666666666667,-0.025286176470588215,0.06584646893808029
2020-02-12,Consumer,0.07298970588235294,0.05487366666666667,0.09295648031421841
2020-02-12,Energy,0.038100833333333334,0.09715885714285713,0.1524897172800744
2020-02-12,Financials,0.10055000000000001,0.3397160714285714,0.1164952068870283
2020-02-12,Healthcare,0.22219479166666664,0.0035305555555555554,0.1759418889279137
2020-02-12,Industrials,0.09502666666666668,0.002970833333333339,0.08352498025321241
2020-02-12,Materials,0.0965,0.13126133333333334,0.11278634903192046
2020-02-12,RealEstate,0.32405,0.0915825396825397,0.13941871882086168
2020-02-12,Tech,0.030617499999999992,0.06360993506493508,0.11195736717355438
2020-02-12,Utilities,0.36143194444444443,0.23248630952380955,0.15282679617958297
2020-02-13,Comm,0.0994845238095238,0.16409666666666667,0.0733190284618898
2020-02-13,Consumer,-0.010146950980392167,0.07298970588235294,0.09198322141065698
2020-02-13,Energy,0.13063645833333332,0.038100833333333334,0.14782101886737603
2020-02-13,Financials,0.09494666666666667,0.10055000000000001,0.11187289396185825
2020-02-13,Healthcare,0.11586666666666667,0.22219479166666664,0.17971985519775496
2020-02-13,Industrials,0.023087499999999997,0.09502666666666668,0.08384946438019653
2020-02-13,Materials,0.06326507936507937,0.0965,0.10055010564567707
2020-02-13,RealEstate,0.15576500000000001,0.32405,0.14249411564625852
2020-02-13,Tech,-0.030428787878787875,0.030617499999999992,0.10354951399895122
2020-02-13,Utilities,0.21097,0.36143194444444443,0.16956482528011205
2020-02-14,Comm,0.6249,0.0994845238095238,0.07323257721472427
2020-02-14,Consumer,-0.04376983333333333,-0.010146950980392167,0.08902812850682877
2020-02-14,Energy,0.124625,0.13063645833333332,0.14409013593086806
2020-02-14,Financials,0.20228888888888888,0.09494666666666667,0.11453050167160882
2020-02-14,Healthcare,0.33368749999999997,0.11586666666666667,0.16966787107077086
2020-02-14,Industrials,0.20294500000000001,0.023087499999999997,0.07738831358654574
2020-02-14,Materials,-0.0023249999999999937,0.06326507936507937,0.10025320466306181
2020-02-14,RealEstate,0.14727500000000002,0.15576500000000001,0.1440543537414966
2020-02-14,Tech,0.0433595430107527,-0.030428787878787875,0.09118687330631052
2020-02-14,Utilities,0.179129375,0.21097,0.16567212686741362
2020-02-18,Comm,0.052694285714285714,0.6249,0.10295651901366606
2020-02-18,Consumer,0.20194670634920636,-0.04376983333333333,0.08145329517349545
2020-02-18,Energy,0.1587616666666667,0.124625,0.14493704069277283
2020-02-18,Financials,-0.0008042857142857116,0.20228888888888888,0.12111383802837374
2020-02-18,Healthcare,0.12663278186274513,0.33368749999999997,0.17409267265807243
2020-02-18,Industrials,0.006366666666666666,0.20294500000000001,0.09106337311035526
2020-02-18,Materials,0.13331333333333334,-0.0023249999999999937,0.09158772847258562
2020-02-18,RealEstate,0.15699583333333333,0.14727500000000002,0.14956566326530613
2020-02-18,Tech,-0.03917761904761905,0.0433595430107527,0.09200334360840985
2020-02-18,Utilities,0.2913104166666667,0.179129375,0.16839435901027078
2020-02-19,Comm,0.18920416666666665,0.052694285714285714,0.09839890563498126
2020-02-19,Consumer,0.169562,0.20194670634920636,0.08001531520372976
2020-02-19,Energy,0.25311249999999996,0.1587616666666667,0.14383068014855516
2020-02-19,Financials,0.05828333333333334,-0.0008042857142857116,0.11408531160241872
2020-02-19,Healthcare,0.24733388888888888,0.12663278186274513,0.17373024560391745
2020-02-19,Industrials,0.22269166666666668,0.006366666666666666,0.0768109921579743
2020-02-19,Materials,0.03383333333333333,0.13331333333333334,0.09174074434560149
2020-02-19,RealEstate,0.035333333333333335,0.15699583333333333,0.14461308390022673
2020-02-19,Tech,0.0028735978835978835,-0.03917761904761905,0.07827041465905234
2020-02-19,Utilities,0.17539696969696972,0.2913104166666667,0.17458086694677874
2020-02-20,Comm,0.07130833333333333,0.18920416666666665,0.10438958023815587
2020-02-20,Consumer,0.08275585714285713,0.169562,0.08381483901325357
2020-02-20,Energy,0.28802500000000003,0.25311249999999996,0.14864058755596257
2020-02-20,Financials,0.1931048611111111,0.05828333333333334,0.1113997560468632
2020-02-20,Healthcare,0.11992333333333333,0.24733388888888888,0.17580619798486982
2020-02-20,Industrials,0.08627083333333334,0.22269166666666668,0.07482408739606955
2020-02-20,Materials,0.0861070707070707,0.03383333333333333,0.07681534752020466
2020-02-20,RealEstate,0.07261708333333333,0.035333333333333335,0.1355980045351474
2020-02-20,Tech,0.03520990476190477,0.0028735978835978835,0.07463133143187387
2020-02-20,Utilities,0.12504789743589745,0.17539696969696972,0.17525134698525877
2020-02-21,Comm,-0.04852777777777778,0.07130833333333333,0.1079760881746638
2020-02-21,Consumer,0.09298472222222222,0.08275585714285713,0.08399430623650653
2020-02-21,Energy,0.08039166666666667,0.28802500000000003,0.15519266238589452
2020-02-21,Financials,0.27457149999999997,0.1931048611111111,0.11099601927437641
2020-02-21,Healthcare,0.07433125,0.11992333333333333,0.17653711635221675
2020-02-21,Industrials,0.12563,0.08627083333333334,0.0736287937452759
2020-02-21,Materials,0.17361111111111113,0.0861070707070707,0.0796367556491128
2020-02-21,RealEstate,0.0359875,0.07261708333333333,0.13421680744520031
2020-02-21,Tech,-0.25424685714285716,0.03520990476190477,0.0746867237221233
2020-02-21,Utilities,0.41081999999999996,0.12504789743589745,0.17248505638696815
2020-02-24,Comm,0.06269444444444444,-0.04852777777777778,0.09696286066143629
2020-02-24,Consumer,0.011627857142857143,0.09298472222222222,0.08386215468699783
2020-02-24,Energy,-0.1438882142857143,0.08039166666666667,0.15213551952875168
2020-02-24,Financials,0.016273333333333334,0.27457149999999997,0.12285577324263038
2020-02-24,Healthcare,0.11983126050420168,0.07433125,0.1749956977014231
2020-02-24,Industrials,0.07545166666666667,0.12563,0.08057239918745276
2020-02-24,Materials,0.06829416666666668,0.17361111111111113,0.0926420466544038
2020-02-24,RealEstate,0.10034166666666666,0.0359875,0.1347558947467876
2020-02-24,Tech,0.012663181818181818,-0.25424685714285716,0.05316211147722534
2020-02-24,Utilities,0.067944,0.41081999999999996,0.1844475663076031
2020-02-25,Comm,0.20084444444444446,0.06269444444444444,0.0913053308050493
2020-02-25,Consumer,0.1671147435897436,0.011627857142857143,0.0777498780430069
2020-02-25,Energy,-0.030855000000000004,-0.1438882142857143,0.1428373505945113
2020-02-25,Financials,0.2661613333333333,0.016273333333333334,0.12165593197278911
2020-02-25,Healthcare,0.23119666666666666,0.11983126050420168,0.179188509048184
2020-02-25,Industrials,0.00973333333333333,0.07545166666666667,0.08257378240740741
2020-02-25,Materials,0.05693888888888889,0.06829416666666668,0.09117653078138793
2020-02-25,RealEstate,0.042999553571428574,0.10034166666666666,0.12458168839758128
2020-02-25,Tech,0.02607166666666667,0.012663181818181818,0.05202580796592183
2020-02-25,Utilities,0.23579583333333337,0.067944,0.188125455196492
2020-02-26,Comm,0.16198333333333334,0.20084444444444446,0.0941123570195755
2020-02-26,Consumer,0.09919666666666667,0.1671147435897436,0.08179819306132191
2020-02-26,Energy,0.23422171428571428,-0.030855000000000004,0.13214449345165416
2020-02-26,Financials,0.167296,0.2661613333333333,0.136196947845805
2020-02-26,Healthcare,0.048798725490196086,0.23119666666666666,0.1791131757148507
2020-02-26,Industrials,0.08110555555555554,0.00973333333333333,0.0786447876984127
2020-02-26,Materials,0.08336666666666666,0.05693888888888889,0.08613489056974773
2020-02-26,RealEstate,0.044013,0.042999553571428574,0.12105944491685564
2020-02-26,Tech,0.22666916666666664,0.02607166666666667,0.0495359282936228
2020-02-26,Utilities,0.2068666666666667,0.23579583333333337,0.18913036602749106
2020-02-27,Comm,0.169925,0.16198333333333334,0.10381535124756976
