date,sector,sentiment_index,lagged_sentiment_index,rolling_lagged_sentiment
2020-01-10,Utilities,0.15612083333333332,0.074,0.19786597222222221
2020-01-13,Comm,0.0015479166666666697,0.03584583333333334,0.1346147902494331
2020-01-13,Consumer,0.08908528571428571,0.004144000000000004,0.07298247297706961
2020-01-13,Energy,0.13454349999999998,0.07396200000000001,0.054119533151059475
2020-01-13,Financials,0.19619,0.21935833333333332,0.20906858503401363
2020-01-13,Healthcare,0.13385750000000002,0.24778000000000003,0.188608477702192
2020-01-13,Industrials,0.07404583333333334,0.09254999999999998,0.033310291005290996
2020-01-13,Materials,0.32985,-0.10715,0.003522162698412702
2020-01-13,RealEstate,0.2394666666666667,-0.08412,-0.009190714285714285
2020-01-13,Tech,0.20091575,0.30686583333333334,0.08037192602040817
2020-01-13,Utilities,0.006599999999999999,0.15612083333333332,0.19190238095238096
2020-01-14,Comm,0.0863,0.0015479166666666697,0.1179814310515873
2020-01-14,Consumer,0.042910000000000004,0.08908528571428571,0.07499532456922163
2020-01-14,Energy,0.2138183333333333,0.13454349999999998,0.06417252900717704
2020-01-14,Financials,0.035565476190476196,0.19619,0.2074587619047619
2020-01-14,Healthcare,0.32362499999999994,0.13385750000000002,0.181764605489418
2020-01-14,Industrials,0.14943833333333334,0.07404583333333334,0.038402233796296294
2020-01-14,Materials,0.041999999999999996,0.32985,0.04431314236111111
2020-01-14,RealEstate,0.148,0.2394666666666667,0.021891458333333336
2020-01-14,Tech,0.22985333333333333,0.20091575,0.09543990401785715
2020-01-14,Utilities,0.2927166666666667,0.006599999999999999,0.16873958333333333
2020-01-15,Comm,0.0006972222222222194,0.0863,0.11446127204585538
2020-01-15,Consumer,0.11932547619047619,0.042910000000000004,0.07143028850597478
2020-01-15,Energy,0.08600666666666665,0.2138183333333333,0.08079984059897218
2020-01-15,Financials,0.06089596825396826,0.035565476190476196,0.18835950793650794
2020-01-15,Healthcare,0.22993333333333332,0.32362499999999994,0.19752687154614934
2020-01-15,Industrials,-0.09173124999999997,0.14943833333333334,0.05073957818930041
2020-01-15,Materials,0.17298333333333335,0.041999999999999996,0.044056126543209874
2020-01-15,RealEstate,0.0252875,0.148,0.03590351851851852
2020-01-15,Tech,0.018463666666666666,0.22985333333333333,0.1103747294973545
2020-01-15,Utilities,0.11571250000000001,0.2927166666666667,0.18251481481481482
2020-01-16,Comm,0.1423625,0.0006972222222222194,0.10308486706349207
2020-01-16,Consumer,0.22151928571428572,0.11932547619047619,0.07621980727442493
2020-01-16,Energy,0.17142380952380953,0.08600666666666665,0.08132052320574162
2020-01-16,Financials,0.14342895726495727,0.06089596825396826,0.17561315396825397
2020-01-16,Healthcare,0.12518125000000002,0.22993333333333332,0.20076751772486773
2020-01-16,Industrials,0.2856666666666667,-0.09173124999999997,0.03649249537037037
2020-01-16,Materials,0.1101,0.17298333333333335,0.056948847222222224
2020-01-16,RealEstate,0.24766666666666667,0.0252875,0.034841916666666674
2020-01-16,Tech,0.22213055555555555,0.018463666666666666,0.10118362321428571
2020-01-16,Utilities,0.15306041666666667,0.11571250000000001,0.17583458333333332
2020-01-17,Comm,0.0634,0.1423625,0.10665556096681096
2020-01-17,Consumer,0.08010533333333332,0.22151928571428572,0.08942885076895772
2020-01-17,Energy,0.14109055555555555,0.17142380952380953,0.0895117310528387
2020-01-17,Financials,0.11717999999999999,0.14342895726495727,0.1726873179043179
2020-01-17,Healthcare,0.20040555555555553,0.12518125000000002,0.19389603884078885
2020-01-17,Industrials,0.23608333333333334,0.2856666666666667,0.05914469276094276
2020-01-17,Materials,0.31393333333333334,0.1101,0.06178077020202021
2020-01-17,RealEstate,0.18714999999999998,0.24766666666666667,0.054189621212121224
2020-01-17,Tech,0.07141555777555778,0.22213055555555555,0.11217879888167387
2020-01-17,Utilities,0.15105022222222222,0.15306041666666667,0.17376420454545455
2020-01-21,Comm,-0.027549999999999998,0.0634,0.10305093088624338
2020-01-21,Consumer,0.07009310606060606,0.08010533333333332,0.08865189098265569
2020-01-21,Energy,0.13746714285714287,0.14109055555555555,0.0938099664280651
2020-01-21,Financials,0.19930555555555557,0.11717999999999999,0.16806170807895807
2020-01-21,Healthcare,0.09057404761904761,0.20040555555555553,0.19443849856701942
2020-01-21,Industrials,0.1046862857142857,0.23608333333333334,0.07388957947530865
2020-01-21,Materials,0.012607499999999997,0.31393333333333334,0.0827934837962963
2020-01-21,RealEstate,0.08384444444444444,0.18714999999999998,0.06526965277777778
2020-01-21,Tech,0.017946666666666677,0.07141555777555778,0.10878186212283088
2020-01-21,Utilities,0.17614000000000002,0.15105022222222222,0.17187137268518518
2020-01-22,Comm,0.18275,-0.027549999999999998,0.09300470543345543
2020-01-22,Consumer,0.08442657142857143,0.07009310606060606,0.08722429214249802
2020-01-22,Energy,0.11271666666666667,0.13746714285714287,0.0971682107687634
2020-01-22,Financials,0.02551666666666667,0.19930555555555557,0.17046508096177326
2020-01-22,Healthcare,0.07055520833333334,0.09057404761904761,0.18644892541717542
2020-01-22,Industrials,-0.023519047619047617,0.1046862857142857,0.07625855687830688
2020-01-22,Materials,-0.09866666666666667,0.012607499999999997,0.07739456196581197
2020-01-22,RealEstate,0.017166666666666667,0.08384444444444444,0.0666984829059829
2020-01-22,Tech,0.185395,0.017946666666666677,0.10179453939543362
2020-01-22,Utilities,0.132628125,0.17614000000000002,0.17219972863247865
2020-01-23,Comm,0.17530257142857142,0.18275,0.09941508361678005
2020-01-23,Consumer,0.12958566666666668,0.08442657142857143,0.08702445494864612
2020-01-23,Energy,0.06157333333333333,0.11271666666666667,0.09827881476147078
2020-01-23,Financials,0.032470000000000006,0.02551666666666667,0.16011162279783706
2020-01-23,Healthcare,0.020309999999999998,0.07055520833333334,0.17817080276832956
2020-01-23,Industrials,0.03699404761904762,-0.023519047619047617,0.06913158512849585
2020-01-23,Materials,0.09407,-0.09866666666666667,0.06481875992063492
2020-01-23,RealEstate,0.314,0.017166666666666667,0.06316049603174603
2020-01-23,Tech,0.03489592592592593,0.185395,0.10776600086718836
2020-01-23,Utilities,-0.035124999999999997,0.132628125,0.16937318551587302
2020-01-24,Comm,0.13886280303030302,0.17530257142857142,0.10447424947089946
2020-01-24,Consumer,0.07866423076923076,0.12958566666666668,0.08986186906318082
2020-01-24,Energy,0.18136166666666667,0.06157333333333333,0.0958317826662616
2020-01-24,Financials,-0.044199999999999996,0.032470000000000006,0.15160218127798125
2020-01-24,Healthcare,0.2246453333333333,0.020309999999999998,0.1676467492504409
2020-01-24,Industrials,0.08224222222222223,0.03699404761904762,0.06698908262786597
2020-01-24,Materials,0.14948,0.09407,0.0667688425925926
2020-01-24,RealEstate,0.0903,0.314,0.07988312962962964
2020-01-24,Tech,0.06600430107526882,0.03489592592592593,0.1029079958711042
2020-01-24,Utilities,0.19892800000000002,-0.035124999999999997,0.15573997314814816
2020-01-27,Comm,-0.0454159090909091,0.13886280303030302,0.1066235340683622
2020-01-27,Consumer,0.03644111111111111,0.07866423076923076,0.08916201666980896
2020-01-27,Energy,0.04191166666666666,0.18136166666666667,0.10117740041628692
2020-01-27,Financials,-0.05713333333333332,-0.044199999999999996,0.13936454494810746
2020-01-27,Healthcare,0.2709377777777778,0.2246453333333333,0.1712091607556217
2020-01-27,Industrials,0.06335666666666666,0.08224222222222223,0.06794240385251323
2020-01-27,Materials,-0.0018416666666666685,0.14948,0.07193828993055555
2020-01-27,RealEstate,0.08510000000000001,0.0903,0.08053418402777777
2020-01-27,Tech,-0.17687049999999999,0.06600430107526882,0.10060151494636449
2020-01-27,Utilities,0.00028968253968254115,0.19892800000000002,0.1584392248263889
2020-01-28,Comm,0.04588500000000001,-0.0454159090909091,0.09768003741193447
2020-01-28,Consumer,0.04826642857142858,0.03644111111111111,0.086060786931062
2020-01-28,Energy,0.24658333333333335,0.04191166666666666,0.09769118078395633
2020-01-28,Financials,0.1616607142857143,-0.05713333333333332,0.12780584622566973
2020-01-28,Healthcare,0.18641166666666664,0.2709377777777778,0.1770755499922191
2020-01-28,Industrials,0.005048958333333332,0.06335666666666666,0.06767265460628696
2020-01-28,Materials,0.167525,-0.0018416666666666685,0.06759829248366013
2020-01-28,RealEstate,0.12631666666666666,0.08510000000000001,0.0808027614379085
2020-01-28,Tech,-0.010494230769230777,-0.17687049999999999,0.08427963171422541
2020-01-28,Utilities,0.019550000000000005,0.00028968253968254115,0.14913631057422969
2020-01-29,Comm,0.31587624999999997,0.04588500000000001,0.09480253533349366
2020-01-29,Consumer,0.009240761904761906,0.04826642857142858,0.08396110035552683
2020-01-29,Energy,0.013120833333333335,0.24658333333333335,0.1059629670366995
2020-01-29,Financials,0.19043125000000002,0.1616607142857143,0.12968667222900557
2020-01-29,Healthcare,0.141442,0.18641166666666664,0.17759422314079953
2020-01-29,Industrials,0.013074166666666668,0.005048958333333332,0.06419356036890064
2020-01-29,Materials,0.10520714285714287,0.167525,0.0731497762345679
2020-01-29,RealEstate,0.16463333333333333,0.12631666666666666,0.08333131172839507
2020-01-29,Tech,0.14640099206349208,-0.010494230769230777,0.07901441713181118
2020-01-29,Utilities,0.16526875000000002,0.019550000000000005,0.14193707109788362
2020-01-30,Comm,-0.013312499999999998,0.31587624999999997,0.1064379940001519
2020-01-30,Consumer,0.04419295238095238,0.009240761904761906,0.0800284509633813
2020-01-30,Energy,0.1346214285714286,0.013120833333333335,0.10107653894704864
2020-01-30,Financials,0.03456111111111111,0.19043125000000002,0.1328837552695842
2020-01-30,Healthcare,0.17040454545454545,0.141442,0.17569147455444165
2020-01-30,Industrials,0.13516666666666666,0.013074166666666668,0.06150306596351991
2020-01-30,Materials,-0.03300801282051283,0.10520714285714287,0.0748370060568087
2020-01-30,RealEstate,0.02408,0.16463333333333333,0.08761036549707601
2020-01-30,Tech,-0.04123333333333333,0.14640099206349208,0.0825610789703207
2020-01-30,Utilities,0.21473166666666665,0.16526875000000002,0.143165054197995
2020-01-31,Comm,-0.2358340909090909,-0.013312499999999998,0.1004504693001443
2020-01-31,Consumer,0.025244949494949494,0.04419295238095238,0.07823667603425985
2020-01-31,Energy,0.07983380952380953,0.1346214285714286,0.10275378342826764
2020-01-31,Financials,0.11693928571428572,0.03456111111111111,0.12796762306166057
2020-01-31,Healthcare,0.2794475,0.17040454545454545,0.17542712809944686
2020-01-31,Industrials,0.08330900000000001,0.13516666666666666,0.06518624599867726
2020-01-31,Materials,-0.004168333333333333,-0.03300801282051283,0.06944475511294261
2020-01-31,RealEstate,0.24126666666666666,0.02408,0.08443384722222222
2020-01-31,Tech,0.22208194444444446,-0.04123333333333333,0.076371358355138
2020-01-31,Utilities,0.14127499999999998,0.21473166666666665,0.14674338482142857
2020-02-03,Comm,0.1309225,-0.2358340909090909,0.08443691881399024
2020-02-03,Consumer,0.14832285714285715,0.025244949494949494,0.0757132604847689
2020-02-03,Energy,0.05148243589743588,0.07983380952380953,0.10166235609948393
2020-02-03,Financials,0.0962375,0.11693928571428572,0.127442464140357
2020-02-03,Healthcare,0.11825192780337941,0.2794475,0.18038047914233032
2020-02-03,Industrials,0.09446466666666667,0.08330900000000001,0.06604923428445453
2020-02-03,Materials,0.1773375,-0.004168333333333333,0.06593936994883423
2020-02-03,RealEstate,0.085,0.24126666666666666,0.09190207671957673
2020-02-03,Tech,0.09122777777777778,0.22208194444444446,0.08330995769272402
2020-02-03,Utilities,0.25201250000000003,0.14127499999999998,0.1464829855442177
2020-02-04,Comm,0.11257899999999998,0.1309225,0.090671323575895
2020-02-04,Consumer,0.1401240909090909,0.14832285714285715,0.0827762536820478
2020-02-04,Energy,0.1017411111111111,0.05148243589743588,0.10411390066602849
2020-02-04,Financials,0.3453875,0.0962375,0.1320252022355951
2020-02-04,Healthcare,0.22772440476190475,0.11825192780337941,0.18601152332344362
2020-02-04,Industrials,0.19714791666666667,0.09446466666666667,0.07054755174477198
2020-02-04,Materials,0.0676375,0.1773375,0.0743840128059771
2020-02-04,RealEstate,0.06497916666666667,0.085,0.09594969576719577
2020-02-04,Tech,0.07460800000000001,0.09122777777777778,0.08765413758690391
2020-02-04,Utilities,0.1489375,0.25201250000000003,0.15848358078231292
2020-02-05,Comm,-0.008172916666666662,0.11257899999999998,0.09189617391603105
2020-02-05,Consumer,0.018743749999999997,0.1401240909090909,0.09433041385520798
2020-02-05,Energy,0.504522857142857,0.1017411111111111,0.10631823761952333
2020-02-05,Financials,-0.24533333333333332,0.3453875,0.14418279293854294
2020-02-05,Healthcare,0.16506785714285713,0.22772440476190475,0.18635717525088125
2020-02-05,Industrials,0.08364833333333332,0.19714791666666667,0.08074618269715293
2020-02-05,Materials,0.08045,0.0676375,0.07134383423454851
2020-02-05,RealEstate,0.0,0.06497916666666667,0.100349417989418
2020-02-05,Tech,0.10227187500000001,0.07460800000000001,0.08736093860731207
2020-02-05,Utilities,0.03190333333333333,0.1489375,0.15675441411564628
2020-02-06,Comm,0.06914000000000001,-0.008172916666666662,0.08323033396894111
2020-02-06,Consumer,0.16325416666666664,0.018743749999999997,0.09013776796351795
2020-02-06,Energy,0.23407083333333334,0.504522857142857,0.12627457858015
2020-02-06,Financials,0.2713986666666667,-0.24533333333333332,0.11896187230362229
2020-02-06,Healthcare,0.22736007692307694,0.16506785714285713,0.17863754940054113
2020-02-06,Industrials,-0.012866666666666667,0.08364833333333332,0.08122806982237339
2020-02-06,Materials,0.06415138888888888,0.08045,0.07849692947264376
2020-02-06,RealEstate,0.308725,0.0,0.09330179894179895
2020-02-06,Tech,0.2868725,0.10227187500000001,0.09285563106762953
2020-02-06,Utilities,0.18895,0.03190333333333333,0.15773492998866212
2020-02-07,Comm,0.04096999999999999,0.06914000000000001,0.07258779428640143
2020-02-07,Consumer,0.19973125,0.16325416666666664,0.09090041875716875
2020-02-07,Energy,0.22275299999999998,0.23407083333333334,0.13364223731030872
2020-02-07,Financials,0.06998333333333333,0.2713986666666667,0.12519395166870165
2020-02-07,Healthcare,0.27210303030303035,0.22736007692307694,0.18429101338100512
2020-02-07,Industrials,-0.0022499999999999964,-0.012866666666666667,0.07918407889266818
2020-02-07,Materials,0.012288888888888886,0.06415138888888888,0.07549144005465434
2020-02-07,RealEstate,0.0,0.308725,0.10800298941798941
2020-02-07,Tech,0.1875942857142857,0.2868725,0.10608276542137103
2020-02-07,Utilities,0.17757291666666666,0.18895,0.13640397760770975
2020-02-10,Comm,0.11424999999999999,0.04096999999999999,0.06534934190544904
2020-02-10,Consumer,-0.006942857142857142,0.19973125,0.09699416875716875
2020-02-10,Energy,0.05099333333333335,0.22275299999999998,0.14514833254840398
2020-02-10,Financials,0.2404611111111111,0.06998333333333333,0.10625585643060645
2020-02-10,Healthcare,0.024887499999999996,0.27210303030303035,0.18500297425963266
2020-02-10,Industrials,0.10722916666666667,-0.0022499999999999964,0.07810822855253212
2020-02-10,Materials,0.23231333333333332,0.012288888888888886,0.08081948238269668
2020-02-10,RealEstate,0.10565833333333333,0.0,0.11280298941798941
2020-02-10,Tech,0.15818833333333335,0.1875942857142857,0.1108518683125275
2020-02-10,Utilities,0.14358125,0.17757291666666666,0.131539195861678
2020-02-11,Comm,-0.032639117647058805,0.11424999999999999,0.0631621990483062
2020-02-11,Consumer,0.04548616666666667,-0.006942857142857142,0.08316563890078175
2020-02-11,Energy,0.09527314285714285,0.05099333333333335,0.14264753889761034
2020-02-11,Financials,0.3256089285714286,0.2404611111111111,0.10525260775335778
2020-02-11,Healthcare,-0.006330555555555543,0.024887499999999996,0.1786145483337067
2020-02-11,Industrials,-0.008904166666666657,0.10722916666666667,0.08160882379062737
2020-02-11,Materials,0.11732800000000002,0.23231333333333332,0.08986191624513053
2020-02-11,RealEstate,0.07745555555555557,0.10565833333333333,0.11783433862433863
2020-02-11,Tech,0.04540538961038962,0.15818833333333335,0.11402543974109891
2020-02-11,Utilities,0.21769464285714285,0.14358125,0.13485258871882086
2020-02-12,Comm,0.15365222222222222,-0.032639117647058805,0.05990101090638275
2020-02-12,Consumer,0.05834264705882353,0.04548616666666667,0.08513431350395637
2020-02-12,Energy,0.03376749999999999,0.09527314285714285,0.14366235522414095
2020-02-12,Financials,0.06721666666666666,0.3256089285714286,0.11031215990755278
2020-02-12,Healthcare,0.20110104166666665,-0.006330555555555543,0.1665140456882041
2020-02-12,Industrials,0.07436000000000001,-0.008904166666666657,0.07677767299697658
2020-02-12,Materials,0.074,0.11732800000000002,0.1005513448165591
2020-02-12,RealEstate,0.31738333333333335,0.07745555555555557,0.1255284126984127
2020-02-12,Tech,0.0133675,0.04540538961038962,0.10157494242095876
2020-02-12,Utilities,0.34718194444444445,0.21769464285714285,0.13778467488662133
2020-02-13,Comm,0.09172261904761905,0.15365222222222222,0.06714407307569492
2020-02-13,Consumer,-0.013982245098039225,0.05834264705882353,0.08367037832988673
2020-02-13,Energy,0.121615625,0.03376749999999999,0.13886349808128381
2020-02-13,Financials,0.08528,0.06721666666666666,0.10417057260596546
2020-02-13,Healthcare,0.08153333333333333,0.20110104166666665,0.1697161191009025
2020-02-13,Industrials,0.0353375,0.07436000000000001,0.07679263331443689
2020-02-13,Materials,0.045804761904761904,0.074,0.08836801148322578
2020-02-13,RealEstate,0.138515,0.31738333333333335,0.1292387301587302
2020-02-13,Tech,-0.046186363636363637,0.0133675,0.09264407337333969
2020-02-13,Utilities,0.2005325,0.34718194444444445,0.15400286271730915
2020-02-14,Comm,0.6249,0.09172261904761905,0.06740229303034344
2020-02-14,Consumer,-0.05277816666666666,-0.013982245098039225,0.08096122380140869
2020-02-14,Energy,0.113125,0.121615625,0.13447289292255363
2020-02-14,Financials,0.2034,0.08528,0.10653793088260946
2020-02-14,Healthcare,0.3236875,0.08153333333333333,0.1581879444977279
2020-02-14,Industrials,0.19194499999999998,0.0353375,0.07135926029856388
2020-02-14,Materials,-0.027325,0.045804761904761904,0.08854919062154776
2020-02-14,RealEstate,0.11865,0.138515,0.1287870634920635
2020-02-14,Tech,0.024656586021505375,-0.046186363636363637,0.07949932589859222
2020-02-14,Utilities,0.158316875,0.2005325,0.14961314049508692
2020-02-18,Comm,0.04021809523809524,0.6249,0.09712623482928524
2020-02-18,Consumer,0.19439710317460318,-0.05277816666666666,0.07276581223678283
2020-02-18,Energy,0.14617833333333333,0.113125,0.13576424212890284
2020-02-18,Financials,-0.005482857142857142,0.2034,0.11332383715623003
2020-02-18,Healthcare,0.11268976715686274,0.3236875,0.16265242862471202
2020-02-18,Industrials,0.006366666666666666,0.19194499999999998,0.08486765315570673
2020-02-18,Materials,0.12242444444444445,-0.027325,0.0790106985580557
2020-02-18,RealEstate,0.1324125,0.11865,0.13323289682539682
2020-02-18,Tech,-0.04732047619047619,0.024656586021505375,0.07979422682025121
2020-02-18,Utilities,0.27051180555555554,0.158316875,0.1516419202569917
2020-02-19,Comm,0.18420416666666664,0.04021809523809524,0.09226221555490882
2020-02-19,Consumer,0.1574477142857143,0.19439710317460318,0.07147427973489318
2020-02-19,Energy,0.24769583333333334,0.14617833333333333,0.134562076596023
2020-02-19,Financials,0.04995,-0.005482857142857142,0.10623279837490551
2020-02-19,Healthcare,0.24066722222222223,0.11268976715686274,0.16205759610837217
2020-02-19,Industrials,0.22269166666666668,0.006366666666666666,0.07156765315570672
2020-02-19,Materials,0.024666666666666667,0.12242444444444445,0.079597576864934
2020-02-19,RealEstate,0.0,0.1324125,0.12774460317460318
2020-02-19,Tech,-0.012978253968253972,-0.04732047619047619,0.06696322530853542
2020-02-19,Utilities,0.17388181818181817,0.27051180555555554,0.15723484353741496
2020-02-20,Comm,0.06464166666666667,0.18420416666666664,0.09801479491998821
2020-02-20,Consumer,0.06387014285714285,0.1574477142857143,0.07515725025643513
2020-02-20,Energy,0.285525,0.24769583333333334,0.13963851839496483
2020-02-20,Financials,0.1831048611111111,0.04995,0.10303136980347695
2020-02-20,Healthcare,0.11158999999999998,0.24066722222222223,0.16397481833059438
2020-02-20,Industrials,0.08627083333333334,0.22269166666666668,0.07092995474300831
2020-02-20,Materials,0.07668787878787879,0.024666666666666667,0.06582297369033083
2020-02-20,RealEstate,0.05811708333333333,0.0,0.11883269841269842
2020-02-20,Tech,0.041481333333333335,-0.012978253968253972,0.0629444723683539
2020-02-20,Utilities,0.10578635897435898,0.17388181818181817,0.15832206239263383
2020-02-21,Comm,-0.06630555555555556,0.06464166666666667,0.10240487428506755
2020-02-21,Consumer,0.08548472222222223,0.06387014285714285,0.07486091867531783
2020-02-21,Energy,0.07205833333333334,0.285525,0.1466888925446247
2020-02-21,Financials,0.2816715,0.1831048611111111,0.1022599081632653
2020-02-21,Healthcare,0.07995625,0.11158999999999998,0.1649755779677826
2020-02-21,Industrials,0.11362999999999998,0.08627083333333334,0.07005302843915344
2020-02-21,Materials,0.14083333333333334,0.07668787878787879,0.06887442029927744
2020-02-21,RealEstate,0.024737500000000003,0.05811708333333333,0.11760758597883597
2020-02-21,Tech,-0.2589611428571429,0.041481333333333335,0.06406517078105231
2020-02-21,Utilities,0.39232,0.10578635897435898,0.1549718890104604
2020-02-24,Comm,0.04713888888888889,-0.06630555555555556,0.0905450859252792
2020-02-24,Consumer,-0.0021578571428571445,0.08548472222222223,0.07491130680834883
2020-02-24,Energy,-0.14663821428571427,0.07205833333333334,0.14475278143351356
2020-02-24,Financials,-0.001976666666666663,0.2816715,0.11445775736961454
2020-02-24,Healthcare,0.1128396638655462,0.07995625,0.16542324661857624
2020-02-24,Industrials,0.07081833333333334,0.11362999999999998,0.0765839354686319
2020-02-24,Materials,0.06621083333333334,0.14083333333333334,0.08027918220403935
2020-02-24,RealEstate,0.08034166666666666,0.024737500000000003,0.11796810185185186
2020-02-24,Tech,-0.009185303030303033,-0.2589611428571429,0.0429053544545217
2020-02-24,Utilities,0.056410666666666665,0.39232,0.1673381687723652
2020-02-25,Comm,0.20084444444444446,0.04713888888888889,0.08444205342338955
2020-02-25,Consumer,0.16376858974358974,-0.0021578571428571445,0.06863780567456199
2020-02-25,Energy,-0.033855,-0.14663821428571427,0.13483794583260655
2020-02-25,Financials,0.25816133333333335,-0.001976666666666663,0.11281743990929707
2020-02-25,Healthcare,0.19953,0.1128396638655462,0.16982942108836416
2020-02-25,Industrials,-0.0011000000000000038,0.07081833333333334,0.07819461574074074
2020-02-25,Materials,0.047772222222222216,0.06621083333333334,0.07895255521991236
2020-02-25,RealEstate,0.034115625000000004,0.08034166666666666,0.10684151455026455
2020-02-25,Tech,0.019905000000000006,-0.009185303030303033,0.04080624831374889
2020-02-25,Utilities,0.20475416666666665,0.056410666666666665,0.17169701004220647
2020-02-26,Comm,0.15698333333333334,0.20084444444444446,0.0873935601573963
2020-02-26,Consumer,0.09767285714285714,0.16376858974358974,0.0726903941971505
2020-02-26,Energy,0.2228217142857143,-0.033855,0.12458953313419385
2020-02-26,Financials,0.16362933333333335,0.25816133333333335,0.12721559863945578
2020-02-26,Healthcare,0.0448771568627451,0.19953,0.1686334528343959
2020-02-26,Industrials,0.0744388888888889,-0.0011000000000000038,0.07422593849206349
2020-02-26,Materials,0.0717,0.047772222222222216,0.07410932770668485
2020-02-26,RealEstate,0.023012999999999995,0.034115625000000004,0.10416606812169313
2020-02-26,Tech,0.2120025,0.019905000000000006,0.03861104350064085
2020-02-26,Utilities,0.15936666666666666,0.20475416666666665,0.171974446550143
2020-02-27,Comm,0.164925,0.15698333333333334,0.09703161932045547
2020-02-27,Consumer,0.09610866666666666,0.09767285714285714,0.07560619162723364
2020-02-27,Energy,0.08371033333333333,0.2228217142857143,0.13320429730652947
2020-02-27,Financials,0.07106000000000001,0.16362933333333335,0.13772810657596374
2020-02-27,Healthcare,0.03854799999999999,0.0448771568627451,0.1578686613622515
